"UniproEntry","Hydropathy","FCR","IDR","LCR","Pscore","PLAAC","catGRANULE","PhosFreq","Score"
"F4JZ91",0.437044025,0.262264151,0.052830189,0.101886792,1.39,-0.2,0.780966,0.00377358490566038,0
"F4JZA9",0.40129516,0.26993865,0.680981595,0.134969325,1.36,-0.241,0.490962,0.0613496932515337,0
"F4JZG9",0.538252315,0.184895833,0,0.135416667,-0.12,-0.429,0.0174953,0.0130208333333333,0
"F4JZU2",0.467468743,0.278131635,0,0.036093418,-0.93,-0.394,0.235198,0.0106157112526539,0
"F4JZV9",0.468932462,0.22875817,0.066666667,0.037908497,0.65,-0.293,-0.059118,0.00392156862745098,0
"F4JZX8",0.408542159,0.368794326,0.130496454,0.089361702,-0.12,-0.487,0.376451,0.00283687943262411,0
"F4JZY1",0.393162393,0.378310214,0.159520807,0.109079445,-0.22,-0.422,0.879077,0.00756620428751576,0
"F4JZZ1",0.445971914,0.290465632,0,0.022172949,0.45,-0.37,0.354202,0.00886917960088692,0
"F4K000",0.468126303,0.257372654,0,0,-0.24,-0.318,0.230902,0.0214477211796247,0
"F4K064",0.452404398,0.251107829,0.062038405,0.019202363,0.68,-0.239,0.352029,0.00147710487444609,0
"F4K087",0.385923845,0.373595506,0.460674157,0.210674157,0.08,-0.396,1.42703,0.0421348314606742,0
"F4K0A6",0.439408015,0.277868852,0.077868852,0.042622951,2.34,-0.175,1.0227,0.0122950819672131,0
"F4K0C4",0.479975289,0.23669579,0,0.034154091,2.36,-0.194,0.610015,0.00873709293089754,0
"F4K0E2",0.485695007,0.194331984,0.208502024,0.070850202,1.08,-0.211,-0.107602,0.0384615384615385,0
"F4K0E6",0.492592593,0.246527778,0.045138889,0.059027778,-0.47,-0.444,-0.0711573,0.0104166666666667,0
"F4K0E8",0.47734293,0.257759784,0,0.036437247,0.3,-0.295,0.78866,0.0134952766531714,0
"F4K0G5",0.441887763,0.228654124,0,0.099855282,1.57,-0.145,0.264961,0.0188133140376266,0
"F4K0T3",0.428479921,0.321507761,0,0.019955654,0.14,-0.349,0.857857,0.0110864745011086,0
"F4K0Y2",0.437085587,0.279026217,0,0.036828964,1.36,-0.1,1.27407,0.00998751560549313,0
"F4K0Y5",0.422985217,0.270386266,0.099570815,0.031759657,3.19,-0.024,1.1583,0.0103004291845494,0
"F4K148",0.439996098,0.236172081,0,0.087796313,2.63,-0.032,1.45961,0.0324846356453029,0
"F4K180",0.466089907,0.248854962,0.103816794,0.164885496,10.48,-0.074,1.19331,0.00152671755725191,0
"F4K1B1",0.451443689,0.274829932,0,0.117006803,1.35,-0.244,0.837176,0.017687074829932,0
"F4K1C7",0.478896801,0.222787386,0,0.038657172,0.87,-0.272,0.21865,0.00610376398779247,0
"F4K1E8",0.428075628,0.263403263,0,0.03030303,2.36,-0.04,0.94798,0.00932400932400932,0
"F4K1J4",0.434973062,0.266338721,0,0.042867182,1.53,-0.01,1.06729,0.00351370344342937,0
"F4K1R2",0.482797518,0.208121827,0,0.055837563,0.77,-0.363,-0.867773,0.0050761421319797,0
"F4K1T9",0.514027778,0.210416667,0,0.158333333,-0.18,-0.288,-0.128005,0.00416666666666667,0
"F4K1U5",0.49893914,0.251256281,0,0,-1.05,-0.482,-0.417829,0.0050251256281407,0
"F4K1W7",0.45097914,0.170498084,0,0.130268199,2.17,0.141,0.627184,0.00191570881226054,0
"F4K200",0.449660929,0.246478873,0,0.028169014,1.18,-0.277,0.38751,0.00234741784037559,0
"F4K253",0.471697709,0.217726397,0,0.102119461,1.29,-0.19,0.557578,0.00578034682080925,0
"F4K295",0.447717767,0.263502455,0.135842881,0.085106383,0.71,-0.271,0.334844,0.0016366612111293,0
"F4K2C1",0.501709402,0.206378987,0,0.03564728,0.28,-0.255,0.0366241,0.00656660412757974,0
"F4K2E9",0.424276228,0.294820717,0.300398406,0.108366534,2.26,-0.162,1.09859,0.0167330677290837,0
"F4K2F0",0.402994682,0.267002519,0.138539043,0.088161209,2.85,-0.035,1.13197,0.0579345088161209,0
"F4K2H9",0.417743325,0.209302326,0,0.100775194,1.14,0.025,0.394959,0.00258397932816537,0
"F4K2L3",0.445808967,0.263157895,0.754385965,0,NA,-0.297,0.0590854,0.0263157894736842,0
"F4K2V2",0.407568438,0.292572464,0.079710145,0.025362319,1.21,-0.059,1.6178,0.00271739130434783,0
"F4K2V9",0.453758454,0.255652174,0.022608696,0.046956522,1.55,-0.114,0.138835,0.00347826086956522,0
"F4K2W9",0.479472693,0.281355932,0,0,-1.36,-0.525,-0.236815,0.0101694915254237,0
"F4K2Y3",0.463318113,0.236986301,0,0.053424658,1.61,-0.185,0.950054,0.00958904109589041,0
"F4K315",0.431888889,0.313333333,0.006666667,0,0,-0.562,0.159107,0.00666666666666667,0
"F4K383",0.474752217,0.251956182,0,0.031298905,0.23,-0.303,0.465985,0.00625978090766823,0
"F4K390",0.493337632,0.214700193,0,0.036750484,0.78,-0.197,0.293777,0.00386847195357834,0
"F4K3A9",0.461076497,0.261682243,0,0.043613707,0.97,-0.271,0.693931,0.00934579439252336,0
"F4K3G5",0.421793883,0.292983809,0.029298381,0.082498072,3.37,0.147,1.18388,0.00616808018504241,0
"F4K3I2",0.474203574,0.223776224,0,0,-1.17,-0.326,-1.14231,0.013986013986014,0
"F4K3M6",0.413896296,0.293333333,0.042666667,0.125333333,0.25,-0.353,0.514142,0.00533333333333333,0
"F4K425",0.521812146,0.175746924,0.089630931,0.133567663,2.34,0.044,-0.254882,0.00527240773286467,0
"F4K487",0.44565307,0.330037083,0.027194067,0.075401731,0.08,-0.295,0.49485,0.00618046971569839,0
"F4K499",0.436414566,0.31092437,0,0,0.71,-0.313,-0.00351212,0.00420168067226891,0
"F4K4D6",0.422999585,0.291977612,0.152985075,0.170708955,1.95,-0.067,1.09488,0.00932835820895522,0
"F4K4G6",0.419791376,0.316010059,0.001676446,0.066219614,1.79,-0.225,1.50734,0.000838222967309304,0
"F4K4J0",0.4331434,0.290598291,0.042735043,0.106227106,0.99,-0.301,0.526933,0.00976800976800977,0
"F4K4L7",0.401160668,0.23943662,0.038732394,0.092723005,3.44,0.106,1.40923,0.00586854460093897,0
"F4K4M9",0.443645178,0.273584906,0,0.056603774,1.31,-0.29,0.933065,0.00707547169811321,0
"F4K4N0",0.4875,0.25,0,0.025390625,0.92,-0.367,0.220643,0.00390625,0
"F4K4R1",0.488253968,0.248979592,0.055782313,0.108163265,0.69,-0.27,0.587325,0.00204081632653061,0
"F4K4Y5",0.323564696,0.507712082,0.841902314,0.440874036,1.77,-0.536,2.1086,0.0398457583547558,0
"F4K4Y6",0.363703704,0.324786325,0.475213675,0.370940171,6.53,0.348,3.06417,0.00341880341880342,0
"F4K521",0.420530099,0.149595687,0,0.082210243,2.1,0.286,0.588714,0.00404312668463612,0
"F4K567",0.520660419,0.184738956,0.098393574,0.116465863,1.26,-0.169,0.364444,0.00401606425702811,0
"F4K588",0.475396825,0.260204082,0,0,-0.71,-0.413,0.301291,0.00170068027210884,0
"F4K599",0.475026658,0.251439539,0,0.099808061,0.9,-0.339,0.468926,0.00575815738963532,0
"F4K5B9",0.502515263,0.12967033,0,0.041758242,1.33,-0.113,-0.0662893,0.010989010989011,0
"F4K5K4",0.431981672,0.272164948,0,0.080412371,1.98,-0.379,0.886362,0.00206185567010309,0
"F4K5K6",0.428875525,0.286082474,0.066151203,0.113402062,2.92,-0.013,1.44314,0.00601374570446735,0
"F4K5P3",0.43245614,0.263157895,0,0.032163743,0.58,-0.27,0.539038,0.0116959064327485,0
"F4K5Q4",0.278531073,0.485875706,1,0.655367232,2.07,-0.427,1.64586,0.0169491525423729,0
"F4K5S0",0.510501273,0.209891435,0,0.042219542,0.56,-0.09,0.232895,0.00361881785283474,0
"F4K5V9",0.47993266,0.23030303,0,0.072727273,0.85,-0.253,-0.687413,0.0363636363636364,0
"F4K5X2",0.484579439,0.214953271,0,0.11682243,-1.75,-0.337,-0.75991,0.0280373831775701,0
"F4K639",0.424852581,0.263565891,0.025044723,0.10614192,1.76,-0.084,1.43948,0.00477042337507454,0
"F4K645",0.448923653,0.23465704,0.061371841,0.092659446,2.19,0.011,0.855668,0.0216606498194946,0
"F4K658",0.481494804,0.201438849,0,0.023381295,0.78,-0.191,0.796599,0.00719424460431655,0
"F4K692",0.44957265,0.276923077,0.630769231,0.130769231,NA,-0.385,0.603089,0.0384615384615385,0
"F4K6A1",0.530378693,0.161048689,0,0,-0.16,-0.351,-0.141073,0.0187265917602996,0
"F4K6D3",0.442692085,0.294627383,0.048526863,0.100519931,-0.08,-0.392,0.255421,0.0121317157712305,0
"F4K6F1",0.453578337,0.230174081,0,0.092843327,1.16,-0.246,0.173385,0.011605415860735,0
"F4K6X0",0.488888889,0.239669421,0,0,NA,-0.458,-0.368544,0.00826446280991736,0
"F4K6Z5",0.468915344,0.173469388,0,0.06462585,1.92,-0.103,0.837699,0.00510204081632653,0
"F4K723",0.482492385,0.233611442,0,0.064362336,-0.18,-0.224,0.508833,0.00238379022646007,0
"F4K725",0.479781997,0.253164557,0,0.044303797,-0.32,-0.403,-0.130814,0.00632911392405063,0
"F4K730",0.432569975,0.267175573,0.557251908,0.198473282,NA,-0.516,0.128919,0.00763358778625954,0
"F4K735",0.487893128,0.222715173,0,0.051464064,0.92,-0.285,0.55008,0.0168589174800355,0
"F4K746",0.462048193,0.24497992,0.0562249,0,1.79,-0.075,0.245457,0.00401606425702811,0
"F4K786",0.451491491,0.27027027,0.025225225,0.066666667,1.24,-0.269,0.652782,0.0018018018018018,0
"F4K790",0.476117983,0.265461465,0.056137012,0.141769743,0.36,-0.275,0.0626955,0.00190294957183635,0
"F4K7F5",0.482787333,0.237100737,0,0.097051597,0.53,-0.107,0.346818,0.00122850122850123,0
"F4K7J1",0.432004582,0.292783505,0,0.026804124,1.29,-0.294,0.685224,0.00412371134020619,0
"F4K7K8",0.409917821,0.252279635,0,0.101317123,1.17,0.049,1.30174,0.00810536980749747,0
"F4K7R6",0.428230453,0.207407407,1,0.27962963,4.15,0.041,0.174005,0.0111111111111111,0
"F4K7U3",0.440978593,0.270642202,0.091743119,0,-0.22,-0.426,-0.162195,0.018348623853211,0
"F4K804",0.394719927,0.223140496,0.254132231,0.411157025,3.27,-0.036,0.656196,0.0165289256198347,0
"F4K813",0.458395755,0.244382022,0.06741573,0,1.12,-0.328,0.593614,0.00842696629213483,0
"F4K856",0.442648427,0.274706868,0.067001675,0.050251256,1.11,-0.293,0.845491,0.000837520938023451,0
"F4K8B2",0.471223022,0.273381295,0,0.079136691,NA,-0.424,-0.310407,0.00719424460431655,0
"F4K8L9",0.426731079,0.299516908,0,0.062801932,-0.86,-0.38,0.320061,0.00483091787439614,0
"F4K8S5",0.43258216,0.261971831,0.163380282,0.078873239,0.22,-0.266,0.298792,0.0253521126760563,0
"F4K8Y6",0.4522694,0.281112738,0,0.106881406,1.56,-0.136,0.872347,0.0117130307467057,0
"F4K940",0.420286348,0.32123412,0,0.099818512,0.14,-0.347,0.760481,0.0362976406533575,0
"F4K946",0.460277528,0.188679245,0.356693621,0.23539982,2.92,-0.067,0.516723,0.0215633423180593,0
"F4K956",0.421841102,0.258575198,0.137203166,0.155672823,1.96,-0.198,0.388555,0.0395778364116095,0
"F4K975",0.482298268,0.273764259,0,0,-1.05,-0.445,-0.109203,0.00380228136882129,0
"F4K9D7",0.451164567,0.305841924,0,0.054982818,-0.58,-0.34,0.171637,0.0103092783505155,0
"F4K9D8",0.415634218,0.283185841,0.787610619,0.194690265,NA,-0.441,-0.946608,0.0265486725663717,0
"F4K9G7",0.459630691,0.257879656,0,0,0.65,-0.349,0.476015,0.00286532951289398,0
"F4K9I2",0.419992441,0.214285714,0,0.047619048,0.58,-0.078,-0.29626,0.00680272108843537,0
"F4K9W2",0.418756018,0.279029463,0,0.05372617,2.95,0,1.65421,0.0190641247833622,0
"F4KA18",0.473767606,0.218309859,0.051056338,0.103873239,1.32,-0.257,0.31815,0.00176056338028169,0
"F4KA42",0.424868835,0.312696747,0.067156348,0.067156348,1.88,-0.338,0.809063,0.00314795383001049,0
"F4KA45",0.452777778,0.282110092,0,0.038990826,0.41,-0.323,0.522735,0.00229357798165138,0
"F4KAI4",0.414454106,0.245217391,0.586086957,0.28173913,2.96,-0.057,0.615667,0.031304347826087,0
"F4KAN9",0.407956806,0.306905371,0.10741688,0,1.18,-0.251,0.0620748,0.0127877237851662,0
"F4KAQ2",0.415708812,0.293103448,0.632183908,0.155172414,0.36,-0.336,0.515776,0.0344827586206897,0
"F4KAQ8",0.502230187,0.200716846,0,0,-0.55,-0.368,-0.00521101,0.003584229390681,0
"F4KAT5",0.424049465,0.352159468,0,0.102990033,0.25,-0.369,0.812526,0.00332225913621262,0
"F4KAU9",0.451742517,0.219557196,0.101476015,0.245387454,2.41,0.182,-0.318411,0.00553505535055351,0
"F4KB17",0.450787975,0.232419547,0,0.023837902,2.14,-0.1,1.14366,0.00834326579261025,0
"F4KB54",0.404041801,0.35131397,0,0.107883817,0.67,-0.454,0.967599,0.00691562932226833,0
"F4KB73",0.481911545,0.223409196,0,0.029261496,2.41,-0.08,0.519582,0.00928936367858802,0
"F4KBB7",0.461377152,0.261971831,0,0,0.22,-0.393,-0.0112715,0.0028169014084507,0
"F4KBG5",0.457400498,0.246268657,0,0.041044776,0.64,-0.369,0.361847,0.00186567164179104,0
"F4KBY8",0.419960669,0.353982301,0.89380531,0.17699115,NA,-0.537,-0.602256,0.00884955752212389,0
"F4KC30",0.473836127,0.215083799,0,0,0.29,-0.288,0.705218,0.00837988826815642,0
"F4KC40",0.459140668,0.238916256,0,0.187192118,0.42,-0.173,-0.170444,0.00738916256157635,0
"F4KC44",0.434876543,0.287037037,0,0.101851852,0.25,-0.389,0.0724478,0.00925925925925926,0
"F4KC77",0.440536723,0.266949153,0.211864407,0,1.17,-0.213,0.191533,0.0169491525423729,0
"F4KC80",0.50325353,0.182320442,0,0,-0.23,-0.237,0.223584,0.00552486187845304,0
"F4KCC2",0.477955024,0.231804586,0,0.071286142,3.04,-0.247,0.693114,0.00348953140578265,0
"F4KCH0",0.492102102,0.205405405,0.105405405,0.121621622,0.41,-0.071,0.193935,0.00540540540540541,0
"F4KCL7",0.47914133,0.213930348,0,0.058043118,1.2,-0.227,0.551485,0.0033167495854063,0
"F4KCN6",0.470175439,0.298245614,0,0,-0.99,-0.451,-0.570777,0.00584795321637427,0
"F4KCR0",0.462430119,0.225628931,0,0.024371069,0.47,-0.283,0.554573,0.00786163522012579,0
"F4KCY0",0.477559913,0.241830065,0,0,0.04,-0.501,0.00375716,0.0130718954248366,0
"F4KD38",0.472810795,0.250645995,0,0,0.38,-0.108,1.04307,0.00430663221360896,0
"F4KD45",0.46662261,0.249801745,0,0.083267248,0.47,-0.175,0.907402,0.00396510705789056,0
"F4KD57",0.422568173,0.285714286,0.17032967,0.173992674,3.11,-0.147,0.397279,0.00183150183150183,0
"F4KD71",0.560085227,0.142045455,0,0.065340909,1.85,-0.186,0.46659,0.00852272727272727,0
"F4KDA5",0.456846081,0.232294618,0,0.036827195,0.77,-0.268,0.549558,0.0056657223796034,0
"F4KDA6",0.467147147,0.216216216,0.281081081,0.248648649,3.31,-0.211,0.26911,0.0324324324324324,0
"F4KDE6",0.43224232,0.302325581,0,0.056847545,-0.49,-0.42,0.0279336,0.0387596899224806,0
"F4KDF5",0.464132037,0.286472149,0.01061008,0.100795756,-0.32,-0.421,-0.263769,0.0026525198938992,0
"F4KDI6",0.473497942,0.247619048,0,0.04973545,1.62,-0.286,0.473271,0.00211640211640212,0
"F4KDJ9",0.418518519,0.204545455,0.142045455,0.106060606,2.69,0.107,1.40313,0.0132575757575758,0
"F4KDN0",0.454725788,0.231038506,0,0.053675613,2.67,-0.118,0.862431,0.0105017502917153,0
"F4KDN4",0.510768176,0.12962963,0.191358025,0.425925926,2.08,0.052,-0.348844,0.00617283950617284,0
"F4KE50",0.440350008,0.285289747,0,0.028231798,1.07,-0.336,0.505468,0.00297176820208024,0
"F4KE59",0.404229172,0.275362319,0.088482075,0.073989321,1.51,-0.139,1.77338,0.0259344012204424,0
"F4KE63",0.474104495,0.242299795,0,0.08110883,1.14,-0.162,0.541145,0.00205338809034908,0
"F4KEA3",0.43029604,0.3183391,0.093425606,0.043252595,0.31,-0.212,0.591556,0.00173010380622837,0
"F4KED5",0.432201258,0.249056604,0,0.154716981,0.43,-0.166,-0.521428,0.00377358490566038,0
"F4KEK1",0.494245014,0.174358974,0,0.21025641,-0.06,-0.199,-0.980634,0.00512820512820513,0
"F4KEM4",0.47558642,0.219444444,0,0.105555556,0.35,-0.331,0.662713,0.00833333333333333,0
"F4KEN0",0.450316376,0.325740319,0,0.027334852,0.22,-0.375,0.243317,0.00227790432801822,0
"F4KEN8",0.405518102,0.303370787,0.152808989,0.080898876,1.02,-0.258,0.390597,0.00449438202247191,0
"F4KEY9",0.474407929,0.244131455,0,0.025352113,0.06,-0.267,0.312628,0.00187793427230047,0
"F4KF27",0.409004739,0.303317536,0.298578199,0.232227488,0.9,-0.256,0.711785,0.0568720379146919,0
"F4KFC7",0.384922883,0.33427762,0.263456091,0.147308782,2.05,-0.031,0.978756,0.0339943342776204,0
"F4KFD8",0.446012679,0.225225225,0,0.039039039,1.68,-0.099,0.84585,0.00600600600600601,0
"F4KFG2",0.427443609,0.315789474,0.330827068,0.056390977,0.47,-0.47,0.401395,0.0150375939849624,0
"F4KFS5",0.459803922,0.267209011,0,0.060700876,2.7,-0.188,1.16844,0.00125156445556946,0
"F4KFS7",0.449515152,0.270909091,0.325454545,0.174545455,1.16,-0.245,0.710903,0.0145454545454545,0
"F4KFT7",0.481937691,0.23987034,0,0.055105348,0.97,-0.365,0.209372,0.00162074554294976,0
"F4KFT8",0.424704336,0.272010512,0.101182654,0.060446781,3.05,-0.27,0.509356,0.00525624178712221,0
"F4KFU8",0.477664221,0.230345912,0,0.095125786,4.56,-0.021,1.11282,0.000786163522012579,0
"F4KG50",0.453143733,0.264115433,0.075909661,0.055834379,1.18,-0.15,0.799278,0.000627352572145546,0
"F4KG91",0.444186795,0.255072464,0,0.015942029,0.51,-0.14,0.466051,0.0159420289855072,0
"F4KGE0",0.410345883,0.312213039,0.141414141,0.101928375,1.02,-0.078,0.870354,0.00642791551882461,0
"F4KGE8",0.439892665,0.280858676,0,0.157423971,0.94,-0.226,0.793283,0.00536672629695885,0
"F4KGF3",0.386088154,0.365702479,0.314049587,0.295454545,3.86,-0.393,0.834938,0.0185950413223141,0
"F4KGG0",0.410845411,0.202173913,0.156521739,0.197826087,8.67,0.405,1.73324,0.00652173913043478,0
"F4KGN4",0.431251913,0.29476584,0,0.17630854,1.42,-0.298,0.440862,0.0192837465564738,0
"F4KGY0",0.533415551,0.160676533,0,0.032769556,0.16,-0.219,0.257202,0.00211416490486258,0
"F4KGY6",0.40519667,0.273901809,0.291989664,0.245478036,1.45,-0.256,0.339206,0.00516795865633075,0
"F4KH85",0.452722772,0.227722772,0,0,-0.1,-0.217,-0.588501,0.0099009900990099,0
"F4KH94",0.4856102,0.196721311,0,0,-1.48,-0.351,-0.960721,0.0437158469945355,0
"F4KHA1",0.437808339,0.245579568,0,0,1.1,0.078,0.59136,0.00982318271119843,0
"F4KHD5",0.378793123,0.390446521,0.991346487,0.112495673,0.94,-0.414,1.22335,0.0463828314295604,0
"F4KHG8",0.419047619,0.221042471,0.034749035,0.121621622,1.62,0.519,0.677758,0.0106177606177606,0
"F4KHI7",0.43680735,0.284237726,0.126614987,0.126614987,-0.04,-0.335,0.0476506,0.0439276485788114,0
"F4KHM4",0.434545784,0.296416938,0.06514658,0.087947883,1.02,-0.16,0.511039,0.00488599348534202,0
"F4KI39",0.411864407,0.296610169,1,0,NA,-0.321,0.842894,0.00847457627118644,0
"F4KI88",0.357030482,0.35840708,0.920353982,0.32300885,2.41,-0.238,1.03698,0.0243362831858407,0
"F4KIA8",0.393499941,0.347412883,0.13093981,0.096092925,2.06,-0.244,1.19304,0.00105596620908131,0
"F4KIU0",0.435802469,0.222222222,0,0.111111111,NA,-0.274,-0.53662,0.0222222222222222,0
"F4KIX0",0.44841169,0.269377382,0.034307497,0.040660737,1.18,-0.279,0.571186,0.00127064803049555,0
"F4KJ04",0.490197789,0.183246073,0,0.107329843,0.41,-0.175,-0.498722,0.00785340314136126,0
"F8RP11",0.405335628,0.313253012,0,0.182444062,0.89,0.028,0.601455,0.00344234079173838,0
"F8S296",0.47085976,0.220930233,0.014270613,0.075052854,0.91,-0.067,1.09371,0.00158562367864693,0
"G2J5R8",0.478645048,0.180995475,0.003393665,0.17081448,1.34,-0.141,0.487695,0.00339366515837104,0
"G2XK63",0.485714286,0.281904762,0,0.028571429,0.03,-0.399,0.528632,0.00380952380952381,0
"G3K3T2",0.490009285,0.227855153,0.026183844,0.084679666,1.07,-0.21,0.523797,0.0178272980501393,0
"G9LZD7",0.511312782,0.158167675,0.011235955,0.104580812,1.26,-0.103,1.05047,0.000864304235090752,0
"H2KWZ0",0.553165117,0.147410359,0,0.079681275,0.17,-0.116,0.138247,0.00199203187250996,0
"H6TFZ4",0.454009097,0.259649123,0.008187135,0.014035088,0.7,-0.174,0.716294,0.00116959064327485,0
"I3NM59",0.561977935,0.173758865,0,0.163120567,-0.59,-0.323,-0.528697,0.00354609929078014,0
"I3RWW3",0.568770849,0.138568129,0,0.048498845,1.31,-0.241,0.277572,0.0046189376443418,0
"K4PW38",0.437506065,0.183406114,0.120087336,0.338427948,2.76,0.044,1.28511,0.00218340611353712,0
"K7TEG6",0.507530864,0.211111111,0.844444444,0,NA,-0.376,-1.035,0.0222222222222222,0
"K7TFA7",0.493585699,0.227129338,0,0,0.2,-0.329,0.401379,0.00315457413249211,0
"K7TFB6",0.463357843,0.1875,0.209558824,0.069852941,0.62,-0.168,-0.136499,0.0147058823529412,0
"K7TFH9",0.46548494,0.228274968,0,0.038910506,0.93,-0.286,0.867479,0.0012970168612192,0
"K7TFK8",0.466834462,0.233662823,0.000274574,0.089511258,2.13,-0.145,1.09755,0.014827018121911,0
"K7THT7",0.39037037,0.371830986,0.295774648,0.300469484,5.3,0.041,1.5767,0.00938967136150235,0
"K7TIS7",0.514429012,0.097222222,0.555555556,0.631944444,3.92,0.121,1.27359,0.0138888888888889,0
"K7TIT0",0.461935997,0.266547406,0.071556351,0.078711986,-0.63,-0.103,0.258264,0.0125223613595707,0
"K7TIW4",0.456749132,0.212890625,0.1484375,0.32421875,1.88,0.023,0.168615,0.001953125,0
"K7TJ92",0.511754386,0.147368421,0.315789474,0.584210526,1.47,-0.151,-0.661831,0.0315789473684211,0
"K7TKX7",0.426421101,0.253751705,0.001364256,0.098226467,2.9,0.066,1.04408,0.00272851296043656,0
"K7TLQ9",0.457518402,0.239747634,0.123028391,0.365930599,1.43,-0.223,-0.157719,0.0220820189274448,0
"K7TMH1",0.432912059,0.227488152,0.355450237,0.3507109,0.29,-0.092,-0.752183,0.004739336492891,0
"K7TMI6",0.426552707,0.269230769,0.264102564,0.041025641,1.7,-0.233,0.824827,0.00256410256410256,0
"K7TMN0",0.480924716,0.248366013,0,0.095860566,2.07,-0.14,0.323949,0.00217864923747277,0
"K7TMR4",0.50809809,0.163387511,0.01710864,0.112061591,1.75,-0.098,1.16707,0.000855431993156544,0
"K7TN39",0.428601808,0.368421053,0.526315789,0.196172249,0.12,-0.52,0.169644,0.0239234449760766,0
"K7TNG8",0.472341994,0.235489221,0,0.107794362,-0.47,-0.247,0.244999,0.0033167495854063,0
"K7TP91",0.515165165,0.216216216,0,0.231981982,-0.13,-0.274,-0.296832,0.00900900900900901,0
"K7TQD4",0.430021078,0.279132791,0,0,-0.57,-0.161,0.649612,0.002710027100271,0
"K7TQX2",0.454915324,0.32527881,0.128252788,0.221189591,-0.15,-0.514,0.0308577,0.00371747211895911,0
"K7TRL2",0.408389605,0.256906077,0.026703499,0.020257827,1.95,0.008,0.955249,0.00184162062615101,0
"K7TSF9",0.463106796,0.216019417,0.140776699,0.111650485,-0.08,-0.195,-0.182483,0.0315533980582524,0
"K7TSM8",0.491841187,0.222513089,0,0.17408377,1.2,-0.356,0.198329,0.00261780104712042,0
"K7TTZ5",0.419158497,0.259191176,0.200367647,0.288602941,2.26,-0.037,0.345838,0.03125,0
"K7TUC5",0.493108298,0.202531646,0,0.150316456,0.91,-0.171,1.03323,0.00632911392405063,0
"K7TVP5",0.515503876,0.190697674,0,0.339534884,-0.45,-0.278,-0.192775,0.00465116279069767,0
"K7TVY5",0.425672248,0.310502283,0.429223744,0.452054795,1.93,-0.389,0.831181,0.0045662100456621,0
"K7TW03",0.524500232,0.184100418,0,0.048117155,0.11,-0.257,-0.0293385,0.00209205020920502,0
"K7TW25",0.450592593,0.28,0,0.206666667,0.68,-0.361,0.629095,0.00333333333333333,0
"K7TWB9",0.435857831,0.261584454,0.052316891,0.109118087,2.2,-0.204,0.938963,0.00298953662182362,0
"K7TWH1",0.46327862,0.278409091,0,0.087121212,0.05,-0.354,0.172388,0.00189393939393939,0
"K7TWW5",0.499285798,0.190727081,0.025289779,0.135932561,1.62,-0.107,0.743345,0.00210748155953635,0
"K7TXC5",0.40860772,0.279689234,0.423973363,0.072142064,1.17,-0.068,0.476996,0.0599334073251942,0
"K7TXX3",0.453099328,0.238984317,0,0.041075429,1.29,0.006,0.718695,0.00298730395817774,0
"K7TY03",0.471645598,0.246506986,0,0.050898204,1.06,-0.188,1.20995,0.00199600798403194,0
"K7TZ51",0.475075075,0.247401247,0,0,0.27,-0.162,0.854149,0.00415800415800416,0
"K7TZM0",0.40752818,0.379227053,0.746376812,0.201690821,1.28,-0.316,0.607761,0.0217391304347826,0
"K7TZX4",0.399223678,0.209606987,0.27510917,0.371179039,5.88,0.065,1.61123,0.00873362445414847,0
"K7U110",0.413371813,0.294372294,0.666666667,0.12987013,3.31,-0.281,0.590021,0.012987012987013,0
"K7U1G8",0.449178317,0.185430464,0.123620309,0.077262693,1.81,-0.074,0.208506,0.0022075055187638,0
"K7U209",0.454700855,0.269230769,0,0.17032967,0.48,-0.427,0.460105,0.010989010989011,0
"K7U229",0.460696517,0.211442786,0,0.196517413,1.57,-0.031,0.858069,0.00995024875621891,0
"K7U2A9",0.426825397,0.277142857,0.182857143,0.037142857,-0.29,-0.205,0.677709,0.0171428571428571,0
"K7U2B2",0.472557471,0.243534483,0.172413793,0.346982759,1.03,-0.204,0.265108,0.0021551724137931,0
"K7U2E4",0.4635454,0.241935484,0,0.057795699,1.5,-0.239,0.46824,0.00134408602150538,0
"K7U366",0.474194562,0.216407355,0.036775106,0.069306931,0.82,-0.215,0.43106,0.00141442715700141,0
"K7U372",0.439323963,0.307228916,0.126506024,0.153614458,1.12,-0.154,0.45937,0.0150602409638554,0
"K7U3D6",0.464648977,0.221393035,0,0.029850746,1.75,-0.204,0.759452,0.0124378109452736,0
"K7U3K9",0.436041083,0.239495798,0.205882353,0.147058824,1.52,-0.177,0.402735,0.00420168067226891,0
"K7U423",0.436648487,0.278152069,0.012512031,0.10105871,1.87,-0.243,0.98578,0.000962463907603465,0
"K7U4K0",0.406091127,0.294964029,0.185611511,0.05323741,1.67,-0.192,0.865388,0.0129496402877698,0
"K7U4N2",0.406157407,0.318055556,0.405555556,0.0875,3.2,-0.253,1.35923,0.0291666666666667,0
"K7U4W3",0.432374429,0.269863014,0.021917808,0.246575342,1.83,-0.017,0.443982,0.00821917808219178,0
"K7U584",0.516940708,0.183856502,0,0.16367713,0.02,-0.316,-0.696038,0.00448430493273543,0
"K7U5J1",0.484773906,0.231541642,0,0.050797401,0.59,-0.262,0.541047,0.00118133490844654,0
"K7U5R5",0.485669002,0.231231231,0.093093093,0.103603604,3.97,-0.086,0.411899,0.00750750750750751,0
